       sample #	    ECG
            238	     49
            239	     49
            240	     43
            241	     36
            242	     30
            243	     18
            244	      7
            245	      5
            246	      0
            247	     -3
            248	     -6
            249	      0
            250	     -4
            251	     -1
            252	     -5
            253	     -6
            254	     -3
            255	     -2
            256	     -7
            257	     -8
            258	    -10
            259	     -9
            260	     -8
            261	    -15
            262	    -13
            263	    -19
            264	    -17
            265	    -17
            266	    -18
            267	    -20
            268	    -20
            269	    -16
            270	    -21
            271	    -21
            272	    -20
            273	    -21
            274	    -19
            275	    -20
            276	    -18
            277	     -7
            278	      2
            279	      7
            280	     14
            281	     38
            282	     25
            283	      9
            284	     -7
            285	    -12
            286	    -31
            287	    -42
            288	    -45
            289	    -40
            290	    -43
            291	    -53
            292	     14
            293	    173
            294	    299
            295	    125
            296	    -88
            297	   -163
            298	   -120
            299	    -62
            300	    -35
            301	    -36
            302	    -33
            303	    -27
            304	    -27
            305	    -23
            306	    -21
            307	    -17
            308	    -12
            309	     -6
            310	     -4
            311	      3
            312	     10
            313	     14
            314	     21
            315	     33
            316	     40
            317	     41
            318	     47
            319	     47
            320	     53
            321	     52
            322	     47
            323	     43
            324	     34
            325	     25
            326	     18
            327	      5
            328	     -3
            329	     -6
            330	     -7
            331	     -8
            332	     -8
            333	     -7
            334	     -8
            335	     -4
            336	     -8
            337	     -8
            338	     -6
            339	     -9
            340	    -13
            341	    -12
            342	    -12
            343	    -18
            344	    -16
            345	    -19
            346	    -17
            347	    -21
            348	    -18
            349	    -20
            350	    -21
            351	    -23
            352	    -20
            353	    -23
            354	    -22
            355	    -27
            356	    -19
            357	    -25
            358	    -21
            359	    -17
            360	     -3
            361	      4
            362	      6
            363	     27
            364	     32
            365	     21
            366	      6
            367	    -10
            368	    -10
            369	    -34
            370	    -41
            371	    -43
            372	    -35
            373	    -42
            374	    -43
            375	     35
            376	    218
            377	    340
            378	     67
            379	   -123
            380	   -141
            381	    -92
            382	    -35
            383	    -33
            384	    -29
            385	    -31
            386	    -23
            387	    -24
            388	    -21
            389	    -21
            390	    -17
            391	    -12
            392	     -3
            393	     -1
            394	      4
            395	     10
            396	     16
            397	     21
            398	     36
            399	     41
            400	     48
            401	     47
            402	     54
            403	     54
            404	     56
            405	     52
            406	     46
            407	     35
            408	     27
            409	     18
            410	      9
            411	      0
            412	     -1
            413	     -5
            414	     -5
            415	     -5
            416	     -4
            417	      0
            418	     -1
            419	     -1
            420	     -1
            421	     -1
            422	     -2
            423	     -5
            424	     -4
            425	     -8
            426	     -8
            427	     -8
            428	    -10
            429	    -12
            430	    -10
            431	    -13
            432	    -12
            433	    -14
            434	    -12
            435	    -18
            436	    -16
            437	    -19
            438	    -17
            439	    -20
            440	    -18
            441	    -19
            442	    -17
            443	    -20
            444	    -15
            445	    -19
            446	    -16
            447	    -15
            448	      0
            449	      6
            450	      7
            451	     27
            452	     29
            453	     14
            454	      3
            455	     -9
            456	    -11
            457	    -37
            458	    -38
            459	    -44
            460	    -36
            461	    -42
            462	    -37
            463	     44
            464	    230
            465	    344
            466	     31
            467	   -140
            468	   -132
            469	    -81
            470	    -30
            471	    -32
            472	    -27
            473	    -29
            474	    -24
            475	    -25
            476	    -18
            477	    -18
            478	    -11
            479	     -8
            480	     -3
            481	      0
            482	      6
            483	     10
            484	     19
            485	     22
            486	     33
            487	     38
            488	     46
            489	     49
            490	     51
            491	     51
            492	     53
            493	     51
            494	     46
            495	     37
            496	     29
            497	     20
            498	     12
            499	      5
            500	      5
            501	      2
            502	      2
            503	      2
            504	      3
            505	      2
            506	      5
            507	      4
            508	      4
            509	      4
            510	      3
            511	      0
            512	      0
            513	     -2
            514	     -3
            515	     -4
            516	     -6
            517	     -7
            518	     -7
            519	     -9
            520	     -8
            521	     -9
            522	     -9
            523	    -11
            524	     -9
            525	    -11
            526	     -9
            527	    -12
            528	    -10
            529	    -12
            530	    -11
            531	    -16
            532	    -13
            533	    -18
            534	    -15
            535	    -18
            536	    -14
            537	    -15
            538	    -13
            539	    -16
            540	    -13
            541	     -6
            542	      5
            543	      8
            544	     13
            545	     36
            546	     29
            547	     11
            548	      3
            549	     -7
            550	    -12
            551	    -35
            552	    -34
            553	    -39
            554	    -35
            555	    -44
            556	    -23
            557	     71
            558	    248
            559	    319
            560	    -23
            561	   -163
            562	   -113
            563	    -60
            564	    -26
            565	    -32
            566	    -26
            567	    -27
            568	    -22
            569	    -24
            570	    -18
            571	    -17
            572	    -11
            573	     -8
            574	     -1
            575	      0
            576	      8
            577	     10
            578	     19
            579	     25
            580	     34
            581	     38
            582	     44
            583	     46
            584	     49
            585	     50
            586	     52
            587	     48
            588	     44
            589	     35
            590	     27
            591	     17
            592	     11
            593	      4
            594	      3
            595	      2
            596	      2
            597	      0
            598	      0
            599	      0
            600	      2
            601	      1
            602	      4
            603	      2
            604	      0
            605	     -2
            606	     -3
            607	     -4
            608	     -4
            609	     -5
            610	     -7
            611	     -6
            612	     -9
            613	    -10
            614	    -10
            615	    -11
            616	    -13
            617	    -13
            618	    -12
            619	    -13
            620	    -14
            621	    -12
            622	    -12
            623	    -11
            624	    -12
            625	    -13
            626	    -16
            627	    -13
            628	    -16
            629	    -13
            630	    -15
            631	    -14
            632	    -17
            633	    -14
            634	    -17
            635	    -15
            636	    -17
            637	    -12
            638	     -9
            639	      4
            640	      8
            641	     11
            642	     36
            643	     31
            644	     12
            645	      4
            646	     -5
            647	    -11
            648	    -36
            649	    -32
            650	    -34
            651	    -33
            652	    -39
            653	    -20
            654	     70
            655	    223
            656	    299
            657	     -8
            658	   -146
            659	   -124
            660	    -73
            661	    -26
            662	    -30
            663	    -27
            664	    -30
            665	    -24
            666	    -26
            667	    -21
            668	    -18
            669	    -11
            670	    -12
            671	     -7
            672	     -3
            673	      4
            674	      9
            675	     13
            676	     19
            677	     29
            678	     36
            679	     43
            680	     40
            681	     45
            682	     47
            683	     49
            684	     47
            685	     45
            686	     35
            687	     26
            688	     18
            689	     10
            690	      7
            691	      3
            692	      1
            693	      0
            694	     -1
            695	      0
            696	      0
            697	      0
            698	      0
            699	     -1
            700	     -1
            701	     -4
            702	     -4
            703	     -8
            704	    -10
            705	    -12
            706	    -12
            707	    -12
            708	    -14
            709	    -13
            710	    -15
            711	    -14
            712	    -13
            713	    -15
            714	    -15
            715	    -15
            716	    -18
            717	    -15
            718	    -17
            719	    -16
            720	    -18
            721	    -15
            722	    -18
            723	    -16
            724	    -18
            725	    -16
            726	    -20
            727	    -17
            728	    -20
            729	    -15
            730	    -17
            731	    -18
            732	    -15
            733	     -3
            734	      5
            735	     11
            736	     31
            737	     32
            738	     19
            739	      3
            740	     -7
            741	    -10
            742	    -35
            743	    -34
            744	    -38
            745	    -35
            746	    -40
            747	    -21
            748	     67
            749	    219
            750	    294
            751	     13
            752	   -132
            753	   -138
            754	    -88
            755	    -37
            756	    -32
            757	    -27
            758	    -27
            759	    -23
            760	    -23
            761	    -22
            762	    -19
            763	    -11
            764	    -10
            765	     -3
            766	     -1
            767	      9
            768	     10
            769	     19
            770	     24
            771	     33
            772	     37
            773	     42
            774	     45
            775	     49
            776	     48
            777	     48
            778	     47
            779	     42
            780	     33
            781	     25
            782	     14
            783	      9
            784	      2
            785	      4
            786	      1
            787	      0
            788	      0
            789	      0
            790	      0
            791	      0
            792	     -1
            793	     -2
            794	     -1
            795	     -5
            796	     -1
            797	     -8
            798	     -8
            799	     -9
            800	     -9
            801	     -8
            802	    -11
            803	    -13
            804	    -10
            805	    -13
            806	    -13
            807	    -13
            808	    -13
            809	    -14
            810	    -13
            811	    -14
            812	    -13
            813	    -14
            814	    -14
            815	    -17
            816	    -12
            817	    -18
            818	    -13
            819	    -17
            820	    -16
            821	    -17
            822	    -10
            823	    -18
            824	    -15
            825	    -11
            826	      1
            827	     11
            828	     12
            829	     32
            830	     31
            831	     16
            832	      3
            833	     -4
            834	     -9
            835	    -34
            836	    -34
            837	    -35
            838	    -32
            839	    -40
            840	    -21
            841	     72
            842	    232
            843	    310
            844	     14
            845	   -138
            846	   -132
            847	    -82
            848	    -31
            849	    -31
            850	    -27
            851	    -27
            852	    -21
            853	    -22
            854	    -17
            855	    -18
            856	    -13
            857	     -9
            858	     -1
            859	      0
            860	      8
            861	     13
            862	     20
            863	     24
            864	     35
            865	     38
            866	     46
            867	     51
            868	     54
            869	     53
            870	     55
            871	     49
            872	     43
            873	     35
            874	     28
            875	     19
            876	      8
            877	      5
            878	      3
            879	      0
            880	      0
            881	      0
            882	      0
            883	      0
            884	      0
            885	      0
            886	      0
            887	     -1
            888	     -2
            889	     -2
            890	     -3
            891	     -6
            892	     -7
            893	     -9
            894	     -9
            895	    -10
            896	     -9
            897	    -13
            898	    -14
            899	    -15
            900	    -14
            901	    -18
            902	    -17
            903	    -18
            904	    -14
            905	    -17
            906	    -17
            907	    -19
            908	    -17
            909	    -18
            910	    -17
            911	    -18
            912	    -18
            913	    -20
            914	    -18
            915	    -21
            916	    -18
            917	    -20
            918	    -17
            919	    -11
            920	      0
            921	      7
            922	     10
            923	     34
            924	     27
            925	     12
            926	      2
            927	     -7
            928	    -15
            929	    -38
            930	    -37
            931	    -41
            932	    -36
            933	    -45
            934	    -22
            935	     76
            936	    243
            937	    309
            938	     -5
            939	   -153
            940	   -124
            941	    -74
            942	    -31
            943	    -34
            944	    -29
            945	    -32
            946	    -26
            947	    -29
            948	    -25
            949	    -24
            950	    -16
            951	    -13
            952	     -7
            953	     -4
            954	      2
            955	      7
            956	     16
            957	     21
            958	     31
            959	     36
            960	     44
            961	     45
            962	     48
            963	     47
            964	     49
            965	     45
            966	     40
            967	     31
            968	     23
            969	     15
            970	     10
            971	      4
            972	      0
            973	     -2
            974	     -3
            975	     -2
            976	     -2
            977	     -1
            978	      0
            979	      0
            980	      0
            981	      0
            982	      0
            983	     -1
            984	     -2
            985	     -4
            986	     -5
            987	     -7
            988	     -9
            989	    -11
            990	    -11
            991	    -12
            992	    -12
            993	    -12
            994	    -11
            995	    -11
            996	    -11
            997	    -13
            998	    -12
            999	    -11
           1000	     -9
           1001	    -11
           1002	    -11
           1003	    -11
           1004	    -11
           1005	    -15
           1006	    -13
           1007	    -16
           1008	    -13
           1009	    -16
           1010	    -15
           1011	    -18
           1012	    -17
           1013	    -21
           1014	    -18
           1015	    -22
           1016	    -19
           1017	    -22
           1018	    -20
           1019	    -17
           1020	     -5
           1021	      2
           1022	      2
           1023	     20
           1024	     27
           1025	     15
           1026	      0
           1027	    -10
           1028	     -9
           1029	    -35
           1030	    -39
           1031	    -41
           1032	    -38
           1033	    -41
           1034	    -44
           1035	     29
           1036	    205
           1037	    321
           1038	     48
           1039	   -125
           1040	   -133
           1041	    -85
           1042	    -36
           1043	    -37
           1044	    -35
           1045	    -35
           1046	    -30
           1047	    -30
           1048	    -24
           1049	    -24
           1050	    -18
           1051	    -16
           1052	     -9
           1053	     -5
           1054	      0
           1055	      4
           1056	     12
           1057	     16
           1058	     26
           1059	     32
           1060	     37
           1061	     39
           1062	     42
           1063	     42
           1064	     44
           1065	     43
           1066	     39
           1067	     34
           1068	     27
           1069	     17
           1070	      9
           1071	      3
           1072	     -1
           1073	     -3
           1074	     -3
           1075	     -3
           1076	     -1
           1077	     -1
           1078	      0
           1079	      0
           1080	      3
           1081	      2
           1082	      0
           1083	      0
           1084	      0
           1085	     -2
           1086	     -3
           1087	     -5
           1088	     -6
           1089	     -5
           1090	     -8
           1091	     -9
           1092	     -8
           1093	    -10
           1094	    -11
           1095	     -9
           1096	     -6
           1097	     -9
           1098	    -10
           1099	     -8
           1100	     -9
           1101	    -11
           1102	    -11
           1103	    -13
           1104	    -13
           1105	    -13
           1106	    -14
           1107	    -16
           1108	    -13
           1109	    -15
           1110	    -15
           1111	    -16
           1112	    -14
           1113	    -16
           1114	    -16
           1115	    -17
           1116	    -13
           1117	    -16
           1118	    -16
           1119	    -18
           1120	    -18
           1121	    -15
           1122	     -5
           1123	      7
           1124	      9
           1125	     23
           1126	     33
           1127	     25
           1128	      8
           1129	     -3
           1130	     -1
           1131	    -27
           1132	    -34
           1133	    -37
           1134	    -33
           1135	    -36
           1136	    -40
           1137	     27
           1138	    178
           1139	    288
           1140	     85
           1141	    -94
           1142	   -134
           1143	    -91
           1144	    -40
           1145	    -31
           1146	    -26
           1147	    -28
           1148	    -25
           1149	    -26
           1150	    -21
           1151	    -22
           1152	    -16
           1153	    -12
           1154	     -9
           1155	     -6
           1156	      1
           1157	      3
           1158	      9
           1159	     17
           1160	     22
           1161	     28
           1162	     36
           1163	     41
           1164	     43
           1165	     43
           1166	     47
           1167	     45
           1168	     45
           1169	     38
           1170	     32
           1171	     25
           1172	     14
           1173	      7
           1174	      3
           1175	      2
           1176	      1
           1177	      1
           1178	      0
           1179	      1
           1180	      2
           1181	      1
           1182	      1
           1183	      2
           1184	      0
           1185	      1
           1186	      0
           1187	     -2
           1188	     -3
           1189	     -4
           1190	     -3
           1191	     -5
           1192	     -6
           1193	     -6
           1194	     -8
           1195	     -7
           1196	     -7
           1197	     -8
           1198	     -9
           1199	     -9
           1200	    -10
           1201	     -9
           1202	    -11
           1203	    -11
           1204	    -12
           1205	    -12
           1206	    -13
           1207	    -11
           1208	    -13
           1209	    -13
           1210	    -13
           1211	    -12
           1212	    -12
           1213	    -12
           1214	    -14
           1215	    -12
           1216	    -16
           1217	    -15
           1218	    -15
           1219	    -15
           1220	    -16
           1221	    -14
           1222	    -13
           1223	     -2
           1224	      6
           1225	     10
           1226	     20
           1227	     40
           1228	     29
           1229	     11
           1230	     -1
           1231	      0
           1232	    -24
           1233	    -32
           1234	    -34
           1235	    -32
           1236	    -35
           1237	    -42
           1238	     25
           1239	    167
           1240	    270
           1241	    106
           1242	    -67
           1243	   -135
           1244	   -108
           1245	    -50
           1246	    -29
           1247	    -29
           1248	    -27
           1249	    -23
           1250	    -23
           1251	    -18
           1252	    -18
           1253	    -15
           1254	    -12
           1255	     -5
           1256	      0
           1257	      6
           1258	      8
           1259	     16
           1260	     19
           1261	     26
           1262	     32
           1263	     41
           1264	     42
           1265	     44
           1266	     45
           1267	     50
           1268	     50
           1269	     46
           1270	     39
           1271	     34
           1272	     23
           1273	     15
           1274	     10
           1275	      7
           1276	      1
           1277	      3
           1278	      6
           1279	      5
           1280	      4
           1281	      4
           1282	      6
           1283	      4
           1284	      7
           1285	      3
           1286	      1
           1287	      1
           1288	     -1
           1289	     -1
           1290	     -4
           1291	     -2
           1292	     -3
           1293	     -7
           1294	     -6
           1295	     -5
           1296	     -5
           1297	     -5
           1298	     -8
           1299	     -8
           1300	     -7
           1301	     -6
           1302	     -6
           1303	     -8
           1304	     -6
           1305	     -8
           1306	     -6
           1307	     -7
           1308	     -7
           1309	     -9
           1310	     -9
           1311	    -13
           1312	    -11
           1313	    -12
           1314	    -12
           1315	    -15
           1316	    -10
           1317	    -12
           1318	    -12
           1319	    -13
           1320	    -14
           1321	     -8
           1322	      2
           1323	     11
           1324	     15
           1325	     36
           1326	     37
           1327	     20
           1328	      5
           1329	     -5
           1330	    -11
           1331	    -35
           1332	    -33
           1333	    -36
           1334	    -34
           1335	    -44
           1336	    -20
           1337	     73
           1338	    219
           1339	    290
           1340	     13
           1341	   -133
           1342	   -134
           1343	    -87
           1344	    -37
           1345	    -34
           1346	    -30
           1347	    -31
           1348	    -26
           1349	    -24
           1350	    -19
           1351	    -21
           1352	    -14
           1353	    -11
           1354	     -5
           1355	     -1
           1356	      7
           1357	      8
           1358	     17
           1359	     24
           1360	     33
           1361	     38
           1362	     44
           1363	     47
           1364	     50
           1365	     51
           1366	     52
           1367	     49
           1368	     43
           1369	     36
           1370	     28
           1371	     19
           1372	     12
           1373	      6
           1374	      3
           1375	      2
           1376	      2
           1377	      2
           1378	      0
           1379	      1
           1380	      2
           1381	      3
           1382	      0
           1383	      1
           1384	      0
           1385	      0
           1386	     -4
           1387	     -5
           1388	     -3
           1389	     -3
           1390	     -3
           1391	     -6
           1392	     -8
           1393	     -7
           1394	     -9
           1395	     -8
           1396	     -8
           1397	     -9
           1398	    -10
           1399	     -8
           1400	    -10
           1401	    -10
           1402	    -10
           1403	    -11
           1404	    -12
           1405	    -10
           1406	    -13
           1407	    -11
           1408	    -15
           1409	    -11
           1410	    -15
           1411	    -11
           1412	    -15
           1413	    -13
           1414	    -14
           1415	    -15
           1416	    -20
           1417	    -14
           1418	     -9
           1419	      2
           1420	     10
           1421	     13
           1422	     34
           1423	     31
           1424	     17
           1425	      7
           1426	     -4
           1427	     -6
           1428	    -32
           1429	    -33
           1430	    -38
           1431	    -33
           1432	    -41
           1433	    -24
           1434	     62
           1435	    230
           1436	    318
           1437	     14
           1438	   -137
           1439	   -123
           1440	    -77
           1441	    -32
           1442	    -35
           1443	    -28
           1444	    -30
           1445	    -27
           1446	    -28
           1447	    -24
           1448	    -23
           1449	    -17
           1450	    -16
           1451	     -9
           1452	     -6
           1453	      1
           1454	      4
           1455	     11
           1456	     17
           1457	     29
           1458	     35
           1459	     41
           1460	     43
           1461	     47
           1462	     48
           1463	     49
           1464	     47
           1465	     43
           1466	     36
           1467	     29
           1468	     19
           1469	     11
           1470	      3
           1471	      2
           1472	     -3
           1473	     -2
           1474	     -2
           1475	     -2
           1476	     -3
           1477	     -1
           1478	      0
           1479	      0
           1480	     -1
           1481	     -3
           1482	     -3
           1483	     -4
           1484	     -5
           1485	     -8
           1486	    -11
           1487	    -10
           1488	    -11
           1489	    -10
           1490	    -14
           1491	    -14
           1492	    -14
           1493	    -16
           1494	    -14
           1495	    -15
           1496	    -15
           1497	    -16
           1498	    -15
           1499	    -17
           1500	    -15
           1501	    -15
           1502	    -15
           1503	    -16
           1504	    -17
           1505	    -18
           1506	    -15
           1507	    -16
           1508	    -15
           1509	    -20
           1510	    -19
           1511	    -16
           1512	    -17
           1513	    -15
           1514	     -5
           1515	      6
           1516	      4
           1517	     17
           1518	     30
           1519	     21
           1520	      5
           1521	     -8
           1522	     -7
           1523	    -30
           1524	    -40
           1525	    -42
           1526	    -39
           1527	    -39
           1528	    -45
           1529	     19
           1530	    167
           1531	    278
           1532	    117
           1533	    -70
           1534	   -137
           1535	   -101
           1536	    -47
           1537	    -32
           1538	    -30
           1539	    -30
           1540	    -27
           1541	    -28
           1542	    -24
           1543	    -20
           1544	    -15
           1545	    -12
           1546	     -7
           1547	     -3
           1548	      2
           1549	      7
           1550	     14
           1551	     20
           1552	     28
           1553	     34
           1554	     42
           1555	     46
           1556	     50
           1557	     52
           1558	     52
           1559	     52
           1560	     47
           1561	     40
           1562	     31
           1563	     23
           1564	     14
           1565	      7
           1566	      2
           1567	      2
           1568	      0
           1569	      0
           1570	     -1
           1571	      0
           1572	      0
           1573	      0
           1574	      0
           1575	      0
           1576	      0
           1577	      0
           1578	     -2
           1579	     -2
           1580	     -3
           1581	     -5
           1582	     -6
           1583	     -8
           1584	     -9
           1585	    -11
           1586	    -11
           1587	    -12
           1588	    -12
           1589	    -13
           1590	    -13
           1591	    -13
           1592	    -12
           1593	    -13
           1594	    -13
           1595	    -16
           1596	    -15
           1597	    -16
           1598	    -14
           1599	    -17
           1600	    -14
           1601	    -17
           1602	    -14
           1603	    -17
           1604	    -14
           1605	    -18
           1606	    -16
           1607	    -18
           1608	    -15
           1609	    -19
           1610	    -16
           1611	    -11
           1612	      1
           1613	      8
           1614	      8
           1615	     30
           1616	     28
           1617	     13
           1618	      1
           1619	     -9
           1620	    -11
           1621	    -38
           1622	    -38
           1623	    -42
           1624	    -36
           1625	    -41
           1626	    -32
           1627	     51
           1628	    230
           1629	    328
           1630	      1
           1631	   -144
           1632	   -118
           1633	    -73
           1634	    -31
           1635	    -36
           1636	    -29
           1637	    -31
           1638	    -25
           1639	    -26
           1640	    -19
           1641	    -19
           1642	    -12
           1643	    -11
           1644	     -3
           1645	     -1
           1646	      5
           1647	      9
           1648	     17
           1649	     23
           1650	     33
           1651	     41
           1652	     49
           1653	     50
           1654	     52
           1655	     51
           1656	     50
           1657	     50
           1658	     46
           1659	     37
           1660	     29
           1661	     21
           1662	     12
           1663	      5
           1664	      1
           1665	      0
           1666	     -2
           1667	      0
           1668	      0
           1669	      0
           1670	      0
           1671	      0
           1672	      0
           1673	      1
           1674	      0
           1675	     -1
           1676	     -1
           1677	     -2
           1678	     -3
           1679	     -4
           1680	     -5
           1681	     -7
           1682	     -9
           1683	     -7
           1684	    -10
           1685	    -10
           1686	    -11
           1687	    -11
           1688	    -12
           1689	    -11
           1690	    -12
           1691	    -13
           1692	    -13
           1693	    -12
           1694	    -12
           1695	    -10
           1696	    -14
           1697	    -12
           1698	    -13
           1699	    -11
           1700	    -14
           1701	    -12
           1702	    -16
           1703	    -13
           1704	    -16
           1705	    -16
           1706	    -17
           1707	    -15
           1708	    -17
           1709	    -15
           1710	    -18
           1711	    -16
           1712	     -9
           1713	      0
           1714	      8
           1715	     14
           1716	     36
           1717	     29
           1718	     10
           1719	      0
           1720	     -7
           1721	    -17
           1722	    -37
           1723	    -37
           1724	    -38
           1725	    -34
           1726	    -45
           1727	     -5
           1728	    100
           1729	    226
           1730	    237
           1731	    -14
           1732	   -140
           1733	   -124
           1734	    -71
           1735	    -30
           1736	    -32
           1737	    -28
           1738	    -29
           1739	    -24
           1740	    -23
           1741	    -19
           1742	    -17
           1743	    -15
           1744	    -13
           1745	     -6
           1746	     -3
           1747	      2
           1748	      6
           1749	     16
           1750	     20
           1751	     28
           1752	     34
           1753	     43
           1754	     46
           1755	     49
           1756	     49
           1757	     52
           1758	     48
           1759	     45
           1760	     36
           1761	     32
           1762	     23
           1763	     13
           1764	      9
           1765	      9
           1766	      3
           1767	      0
           1768	      1
           1769	      1
           1770	      2
           1771	      0
           1772	      0
           1773	     -1
           1774	     -1
           1775	     -2
           1776	     -4
           1777	     -6
           1778	     -6
           1779	     -5
           1780	     -8
           1781	     -6
           1782	    -12
           1783	    -10
           1784	     -9
           1785	     -9
           1786	    -11
           1787	    -12
           1788	    -11
           1789	    -13
           1790	    -13
           1791	    -12
           1792	    -11
           1793	    -12
           1794	    -14
           1795	    -11
           1796	    -15
           1797	    -12
           1798	    -15
           1799	    -15
           1800	    -16
           1801	    -16
           1802	    -18
           1803	    -16
           1804	    -18
           1805	    -14
           1806	    -14
           1807	     -4
           1808	      5
           1809	      9
           1810	     20
           1811	     37
           1812	     26
           1813	      8
           1814	     -6
           1815	     -4
           1816	    -26
           1817	    -31
           1818	    -34
           1819	    -33
           1820	    -36
           1821	    -40
           1822	     29
           1823	    169
           1824	    270
           1825	    115
           1826	    -59
           1827	   -133
           1828	   -109
           1829	    -55
           1830	    -32
           1831	    -30
           1832	    -29
           1833	    -27
           1834	    -28
           1835	    -25
           1836	    -21
           1837	    -17
           1838	    -14
           1839	    -11
           1840	     -8
           1841	      0
           1842	      4
           1843	     13
           1844	     13
           1845	     21
           1846	     28
           1847	     38
           1848	     39
           1849	     45
           1850	     44
           1851	     44
           1852	     46
           1853	     43
           1854	     35
           1855	     27
           1856	     18
           1857	     10
           1858	      5
           1859	      2
           1860	     -1
           1861	     -3
           1862	     -2
           1863	      0
           1864	      0
           1865	      0
           1866	      0
           1867	      0
           1868	      0
           1869	     -1
           1870	      0
           1871	     -5
           1872	     -5
           1873	     -5
           1874	     -5
           1875	     -6
           1876	    -10
           1877	     -7
           1878	    -10
           1879	     -9
           1880	    -11
           1881	    -10
           1882	    -11
           1883	    -11
           1884	    -16
           1885	    -10
           1886	    -13
           1887	    -10
           1888	    -16
           1889	    -15
           1890	    -15
           1891	    -15
           1892	    -17
           1893	    -12
           1894	    -16
           1895	    -17
           1896	    -15
           1897	     -4
           1898	      4
           1899	      9
           1900	     25
           1901	     33
           1902	     23
           1903	      4
           1904	     -9
           1905	     -8
           1906	    -33
           1907	    -37
           1908	    -42
           1909	    -36
           1910	    -41
           1911	    -42
           1912	     32
           1913	    190
           1914	    295
           1915	     75
           1916	    -90
           1917	   -140
           1918	   -105
           1919	    -50
           1920	    -34
           1921	    -33
           1922	    -33
           1923	    -27
           1924	    -27
           1925	    -22
           1926	    -23
           1927	    -17
           1928	    -16
           1929	     -9
           1930	     -7
           1931	      2
           1932	      4
           1933	      8
           1934	     18
           1935	     26
           1936	     34
           1937	     41
           1938	     42
           1939	     50
           1940	     47
           1941	     50
           1942	     45
           1943	     45
           1944	     34
           1945	     25
           1946	     20
           1947	      7
           1948	      2
           1949	     -3
           1950	     -4
           1951	     -7
           1952	     -5
           1953	     -6
           1954	     -6
           1955	     -6
           1956	     -7
           1957	     -9
           1958	     -8
           1959	     -7
           1960	     -8
           1961	    -11
           1962	    -10
           1963	     -8
